employee_id,department_raw,department,office_zip,tenure_years,age,year_hired,regional_unemployment,regional_cpi_inflation,performance_rating,bonus_pay,base_salary,retention_risk
E101045,Engineering,Engineering,98290,7.9,48,2019,5.82,2.37,2.5,5044.38,130122.4,0.21
E101046,engineering,Engineering,68266,1.4,31,2025,5.76,3.1,3.5,8362.98,90499.98,0.225
E101047,SALES,Sales,24459,2.8,29,2024,5.15,2.68,3.5,4083.69,56007.35,0.283
E101048, sales,Sales,73617,0.7,33,2026,4.65,1.62,,,54700.89,0.269
E101049,ENG.,Engineering,59194,1.0,34,2025,4.14,2.05,3.5,5378.96,95249.61,0.133
E101050, sales,Sales,14879,6.2,40,2020,3.1,2.65,3.5,7141.88,97740.1,0.3
E101051,ENG.,Engineering,70646,4.8,23,2022,6.2,2.91,2.5,4249.99,97800.53,0.221
E101052,Engineering,Engineering,33601,3.9,51,2023,8.79,2.92,4.5,6755.85,,0.144
E101053,Engineering,Engineering,74407,2.9,40,2024,6.98,3.18,3.0,3279.56,94825.89,0.156
E101054, engineerING,Engineering,49598,0.9,31,2026,5.58,1.61,3.0,3329.72,107796.81,0.208
E101055,Sales ,Sales,42903,2.6,30,2024,5.63,2.04,4.0,6296.02,93871.75,0.31
E101056,Sls,Sales,47849,3.4,39,2023,4.3,3.15,4.0,4124.23,87728.97,0.218
E101057,ENG.,Engineering,16735,5.9,39,2021,4.57,2.27,3.5,7092.2,120048.93,0.143
E101058,marketing,Marketing,76015,7.6,39,2019,2.89,3.66,4.0,6857.09,97538.94,0.238
E101059, sales,Sales,14341,6.3,40,2020,3.99,2.18,,,66326.81,0.244
E101060,Sls,Sales,40572,4.8,35,2022,3.08,3.86,3.0,4107.85,88788.81,0.312
E101061,MKTG.,Marketing,99139,3.9,37,2023,6.69,2.32,,,77750.73,0.163
E101062,Eng,Engineering,33682,4.5,39,2022,4.38,4.45,3.0,3654.45,108984.7,0.203
E101063,MKTG.,Marketing,55443,2.4,35,2024,4.2,4.22,2.5,0.0,87889.61,0.175
E101064,ENGINEERING ,Engineering,99924,4.1,37,2022,2.0,3.51,3.5,5395.54,113904.34,0.232
E101065,Sls,Sales,47115,3.4,41,2023,5.5,3.56,,,,0.176
E101066, engineerING,Engineering,81201,14.5,38,2012,5.74,4.22,4.0,10109.08,164324.12,0.217
E101067,Sls,Sales,19439,4.5,32,2022,4.9,2.61,2.5,19.37,60186.34,0.309
E101068,Engineering,Engineering,48308,0.5,32,2026,4.02,4.33,2.0,0.0,69473.05,0.248
E101069,Eng,Engineering,85744,2.7,30,2024,3.41,1.77,4.0,12425.44,113238.8,0.219
E101070, sales,Sales,80321,3.1,32,2023,3.12,4.19,2.5,2000.08,,0.272
E101071,MKTG.,Marketing,71806,6.9,44,2020,3.13,2.68,,,90997.84,0.265
E101072,Eng,Engineering,41571,4.9,35,2022,5.36,2.73,2.5,2076.58,113135.13,0.243
E101073,Sales ,Sales,27412,4.8,27,2022,4.65,3.01,4.0,9842.62,93288.74,0.29
E101074,SALES,Sales,27954,8.9,38,2018,6.68,2.84,3.5,2320.59,103996.78,0.228
E101075,ENG.,Engineering,78894,11.0,42,2015,7.22,4.05,4.0,8516.0,134598.63,0.19
E101076,MKTG.,Marketing,24738,6.2,37,2020,4.51,4.11,3.5,2203.77,98689.92,0.128
E101077, mArketing,Marketing,42850,2.9,37,2024,5.01,2.19,2.0,7779.83,63898.8,0.236
E101078, mArketing,Marketing,68272,3.0,36,2023,5.6,2.77,,,,0.142
E101079,ENGINEERING ,Engineering,65710,8.2,39,2018,4.53,3.84,3.5,8093.62,120449.81,0.38
E101080, engineerING,Engineering,49559,3.0,28,2023,3.5,2.71,3.0,5060.45,98350.15,0.204
E101081,Sales ,Sales,12435,3.7,32,2023,5.15,2.08,3.0,2725.35,,0.313
E101082,SALES,Sales,12029,2.7,31,2024,5.34,4.59,3.5,6000.72,94128.32,0.25
E101083,Sales ,Sales,36636,1.6,31,2025,4.82,3.55,4.0,7667.89,,0.276
E101084,sales,Sales,28109,13.8,48,2013,5.4,4.16,2.5,5000.59,111002.51,0.346
E101085,SLS.,Sales,74675,3.7,37,2023,3.26,1.35,3.5,4529.22,82461.69,0.247
E101086, sales,Sales,91078,9.8,45,2017,4.8,2.57,4.0,7352.73,100906.96,0.233
E101087,Sls,Sales,99924,3.0,32,2023,2.0,3.51,2.5,7310.58,,0.379
E101088,marketing,Marketing,74407,2.4,41,2024,6.98,3.18,3.0,1976.49,75462.78,0.171
E101089,marketing,Marketing,70030,5.8,40,2021,4.96,1.83,3.5,0.0,74082.51,0.15
E101090,engineering,Engineering,48463,7.6,39,2019,4.38,3.01,3.5,3725.77,129340.46,0.155
E101091, mArketing,Marketing,23130,7.9,42,2019,5.65,1.93,4.0,3005.45,92679.32,0.131
E101092,Eng,Engineering,29107,3.4,31,2023,4.88,3.51,3.5,4423.57,132535.3,0.102
E101093,Eng,Engineering,13136,6.2,27,2020,3.14,2.82,3.5,4008.5,122515.45,0.142
E101094,MKTG.,Marketing,92572,2.6,31,2024,5.45,1.86,2.5,2141.31,73343.62,0.232
E101095,Engineering,Engineering,94396,4.1,39,2022,5.09,2.88,3.5,6276.73,113163.65,0.207
E101096,ENG.,Engineering,24945,3.1,35,2023,3.97,2.1,3.5,5284.32,93852.76,0.281
E101097,Sales ,Sales,61123,2.8,33,2024,7.18,3.02,2.5,425.2,75029.91,0.308
E101098,Sls,Sales,82139,4.2,31,2022,4.99,2.57,3.5,6230.96,74924.18,0.209
E101099,Eng,Engineering,16846,1.6,23,2025,2.8,4.11,4.0,6412.24,,0.209
E101100,Engineering,Engineering,46181,7.2,45,2019,2.5,3.19,3.0,8663.78,117762.6,0.238
E101101,engineering,Engineering,14945,2.8,33,2024,8.01,3.41,3.0,6790.27,,0.221
E101102, sales,Sales,58468,6.9,36,2020,4.4,1.61,3.0,2647.24,88026.75,0.297
E101103,Sls,Sales,83651,1.9,30,2025,3.16,0.95,2.5,5367.76,70134.7,0.363
E101104,ENG.,Engineering,26294,2.8,40,2024,4.97,3.32,4.5,7195.57,93022.98,0.184
E101105,SALES,Sales,49709,1.6,37,2025,4.07,2.23,,,75733.85,0.289
E101106,engineering,Engineering,91500,1.5,28,2025,5.33,2.8,3.0,5359.19,88953.01,0.133
E101107,ENG.,Engineering,86960,2.1,39,2024,3.69,3.42,3.0,3287.81,89965.2,0.1
E101108,Sls,Sales,52704,1.9,32,2025,6.04,2.75,3.0,2884.34,65654.04,0.344
E101109,ENGINEERING ,Engineering,68662,1.6,30,2025,3.42,2.24,3.0,3506.96,95884.88,0.208
E101110,ENGINEERING ,Engineering,83088,3.9,33,2023,6.17,2.21,4.5,5317.44,106425.79,0.201
E101111,ENGINEERING ,Engineering,91112,5.7,33,2021,5.27,3.64,3.0,0.0,100042.59,0.068
E101112,MARKETING,Marketing,86960,5.9,30,2021,3.69,3.42,2.5,747.93,82748.01,0.292
E101113,Sales ,Sales,75492,0.8,36,2026,3.03,1.98,,,67272.66,0.336
E101114,Sales ,Sales,56441,3.1,33,2023,5.25,3.92,3.0,5352.85,65972.17,0.197
E101115,Eng,Engineering,84501,2.9,37,2024,5.76,2.45,3.5,7113.57,102471.91,0.167
E101116,engineering,Engineering,41616,9.0,41,2017,7.31,2.46,4.0,8035.18,145570.13,0.191
E101117,SLS.,Sales,55167,3.2,37,2023,7.22,3.28,3.5,2706.1,88130.73,0.209
E101118,Eng,Engineering,44776,3.7,24,2023,5.97,1.84,3.5,5841.43,125822.34,0.2
E101119,sales,Sales,94396,1.1,28,2025,5.09,2.88,2.5,0.0,63773.83,0.352
E101120,sales,Sales,44210,2.0,36,2024,2.28,4.3,2.5,0.0,94914.07,0.353
E101121,Engineering,Engineering,31739,1.1,26,2025,4.89,4.21,3.0,0.0,96288.46,0.117
E101122,SALES,Sales,83869,4.1,37,2022,2.35,2.15,2.5,5889.75,,0.299
E101123,Eng,Engineering,53986,9.2,33,2017,3.28,3.33,4.0,12968.03,138746.99,0.205
E101124,ENGINEERING ,Engineering,48620,2.1,33,2024,5.09,1.53,2.5,4648.98,92137.45,0.22
E101125,marketing,Marketing,63070,3.2,42,2023,4.6,3.29,3.0,3014.52,78997.61,0.171
E101126,Mktg,Marketing,47850,1.9,37,2025,4.82,2.2,3.0,0.0,80222.61,0.169
E101127,Sales ,Sales,83056,2.4,24,2024,6.75,1.71,3.0,1921.27,58102.4,0.188
E101128, sales,Sales,61974,4.1,39,2022,3.54,5.5,3.5,5598.27,81373.47,0.292
E101129,sales,Sales,11901,12.0,52,2014,4.26,3.07,3.5,7600.69,110519.68,0.285
E101130,SALES,Sales,14370,8.9,54,2018,3.19,2.88,,,100203.85,0.311
E101131, mArketing,Marketing,17884,10.6,44,2016,4.34,2.35,4.0,9524.44,108342.04,0.197
E101132,Engineering,Engineering,82846,7.0,31,2019,6.39,3.31,3.5,10671.53,116282.95,0.169
E101133,Sls,Sales,93589,3.2,36,2023,5.1,2.68,4.0,4013.32,83764.58,0.236
E101134,Sales ,Sales,67037,2.9,42,2024,4.11,2.84,3.0,9626.78,65337.62,0.219
E101135,ENGINEERING ,Engineering,56708,2.1,32,2024,6.0,2.58,3.5,0.0,91913.58,0.242
E101136,Mktg,Marketing,45436,0.3,37,2026,5.87,1.39,,,64046.76,0.179
E101137, engineerING,Engineering,17173,3.2,30,2023,2.86,1.23,3.5,6381.73,117634.67,0.144
E101138,Eng,Engineering,23249,9.3,42,2017,4.06,2.74,3.5,8289.73,138343.24,0.179
E101139,Sls,Sales,80791,9.2,28,2017,5.27,2.14,,,99375.55,0.177
E101140, engineerING,Engineering,67433,14.9,41,2012,4.11,3.46,4.5,11093.75,176188.03,0.19
E101141,SLS.,Sales,78705,4.3,35,2022,7.25,2.94,4.0,10377.62,81185.92,0.266
E101142,SALES,Sales,53516,1.4,31,2025,8.27,2.74,4.0,3720.44,,0.238
E101143,SLS.,Sales,77534,5.5,30,2021,4.83,2.71,2.5,66.92,87178.57,0.272
E101144,ENGINEERING ,Engineering,64948,12.1,41,2014,4.05,3.08,3.0,9665.91,,0.202
E101145,ENG.,Engineering,54809,10.1,43,2016,4.67,4.54,4.0,9705.28,126373.31,0.177
E101146,Sls,Sales,44060,2.6,33,2024,3.5,4.26,,,71599.45,0.182
E101147, sales,Sales,23323,1.5,33,2025,5.81,3.03,3.0,2042.44,,0.308
E101148,MARKETING,Marketing,35011,1.4,36,2025,5.42,3.64,3.0,0.0,77093.03,0.142
E101149, sales,Sales,29214,2.2,31,2024,6.91,2.99,4.0,4610.17,73310.31,0.207
E101150,ENGINEERING ,Engineering,28257,2.5,40,2024,4.16,1.57,4.0,2155.93,99002.47,0.234
E101151,SALES,Sales,73919,3.0,29,2023,4.72,3.94,,,72337.42,0.302
E101152,ENGINEERING ,Engineering,60475,6.0,47,2020,4.29,3.43,3.5,6955.97,106449.33,0.163
E101153,ENG.,Engineering,70595,2.9,39,2024,3.28,4.04,3.0,7044.71,108904.09,0.16
E101154,Marketing ,Marketing,18000,3.9,33,2023,4.21,2.03,4.0,4583.58,,0.144
E101155,engineering,Engineering,51970,1.0,31,2025,5.27,2.09,3.0,5204.57,83358.72,0.163
E101156,ENG.,Engineering,66391,2.1,34,2024,5.02,1.88,3.0,1869.76,103234.31,0.229
E101157,ENG.,Engineering,12516,2.0,36,2024,4.9,4.32,3.0,6298.29,97042.7,0.232
E101158,engineering,Engineering,14879,0.8,37,2026,3.1,2.65,3.0,5203.38,87923.38,0.217
E101159,SLS.,Sales,59194,2.9,27,2024,4.14,2.05,3.5,1439.4,68800.85,0.286
E101160, engineerING,Engineering,47153,1.0,34,2025,4.92,0.83,2.5,4165.24,94644.49,0.222
E101161,sales,Sales,80837,2.7,23,2024,5.26,1.93,3.5,7308.35,91680.93,0.225
E101162,SALES,Sales,56062,4.2,34,2022,3.76,3.34,,,78883.81,0.2
E101163,Engineering,Engineering,51375,9.4,48,2017,4.63,3.28,3.5,3661.25,114350.55,0.193
E101164,Eng,Engineering,84742,1.9,26,2025,3.49,1.93,3.5,5737.06,105853.43,0.246
E101165,SLS.,Sales,24998,4.1,27,2022,4.89,3.82,3.0,4483.72,77564.93,0.24
E101166,SALES,Sales,53644,2.3,34,2024,3.63,2.76,3.0,1040.58,77890.79,0.308
E101167,Mktg,Marketing,50735,1.0,39,2025,3.48,4.19,,,,0.195
E101168,SALES,Sales,80358,9.5,42,2017,4.73,4.18,3.0,5321.91,100446.43,0.263
E101169, engineerING,Engineering,32544,4.3,26,2022,5.28,4.33,4.0,7898.31,97333.5,0.171
E101170,ENG.,Engineering,89584,5.3,28,2021,6.27,3.66,3.5,10836.73,109246.79,0.229
E101171,SLS.,Sales,19729,10.5,42,2016,4.85,4.64,3.5,6845.67,103627.16,0.28
E101172,Eng,Engineering,93228,2.7,28,2024,6.42,3.75,3.0,1777.89,,0.178
E101173,SLS.,Sales,99970,1.3,33,2025,5.36,4.36,3.0,7184.02,,0.263
E101174,Marketing ,Marketing,38686,1.9,34,2025,7.51,1.55,3.0,5775.4,78448.19,0.132
E101175,sales,Sales,24777,1.2,30,2025,4.52,2.36,3.5,0.0,62831.47,0.171
E101176,MKTG.,Marketing,26294,7.8,48,2019,4.97,3.32,3.0,1134.18,92747.66,0.159
E101177,ENGINEERING ,Engineering,44210,12.4,46,2014,2.28,4.3,2.5,3353.35,152741.68,0.252
E101178, engineerING,Engineering,65983,4.1,41,2022,6.1,3.23,3.5,8745.84,133011.96,0.201
E101179,ENG.,Engineering,91741,6.1,42,2020,6.0,3.43,3.5,0.0,116702.08,0.173
E101180,sales,Sales,56699,7.2,37,2019,4.46,2.85,3.0,3768.84,101665.5,0.241
E101181,Eng,Engineering,84766,10.9,41,2016,5.63,4.5,4.0,11177.74,153751.91,0.062
E101182,ENG.,Engineering,59194,12.1,42,2014,4.14,2.05,2.0,0.0,140569.52,0.251
E101183,Eng,Engineering,73872,0.7,35,2026,7.03,2.93,4.0,7349.98,91384.76,0.188
E101184,engineering,Engineering,40055,2.4,30,2024,4.94,0.82,4.0,8609.41,107367.45,0.213
E101185,sales,Sales,53516,3.8,43,2023,8.27,2.74,3.0,1048.23,79121.52,0.261
E101186,ENG.,Engineering,20092,2.2,29,2024,3.59,3.74,3.0,1540.08,110582.55,0.226
E101187,sales,Sales,97031,3.1,35,2023,5.99,4.11,3.5,927.58,61666.37,0.238
E101188,engineering,Engineering,75129,5.1,35,2021,6.23,3.43,4.0,351.76,117200.07,0.178
E101189,Sls,Sales,67433,5.0,34,2021,4.11,3.46,3.0,2378.98,,0.27
E101190,engineering,Engineering,43301,7.0,49,2019,4.56,3.42,2.5,3911.32,112077.79,0.256
E101191, engineerING,Engineering,53815,3.9,33,2023,4.96,3.0,4.5,5197.28,117794.57,0.197
E101192,Sls,Sales,59526,0.3,30,2026,7.91,4.29,,,70605.54,0.279
E101193,Sls,Sales,52576,2.9,31,2024,6.55,2.57,3.5,3466.07,64192.96,0.271
E101194,SALES,Sales,38664,4.7,36,2022,7.52,2.76,,,,0.252
E101195,ENG.,Engineering,31310,7.4,38,2019,2.86,2.64,4.0,5447.22,107536.91,0.246
E101196, engineerING,Engineering,31625,6.7,32,2020,4.75,2.46,4.0,9233.97,122939.3,0.113
E101197,SALES,Sales,62042,3.5,32,2023,3.9,4.23,,,77482.83,0.235
E101198,engineering,Engineering,97590,2.3,36,2024,4.25,1.99,,,101213.28,0.244
E101199,Sales ,Sales,43873,3.6,40,2023,2.0,2.7,3.0,5067.48,79122.48,0.263
E101200,marketing,Marketing,63961,0.8,32,2026,4.24,2.33,,,66467.63,0.177
E101201,marketing,Marketing,75607,2.4,34,2024,7.09,2.07,3.5,4319.05,65487.38,0.236
E101202,Sales ,Sales,84433,8.2,37,2018,2.36,2.74,2.5,6734.63,84733.06,0.335
E101203,Sales ,Sales,32544,3.6,32,2023,5.28,4.33,2.5,533.07,78309.79,0.277
E101204,engineering,Engineering,23249,4.9,31,2022,4.06,2.74,3.0,3357.95,110295.55,0.228
E101205,Eng,Engineering,92932,1.2,24,2025,3.75,3.71,3.5,4044.59,119739.85,0.168
E101206,Marketing ,Marketing,36036,7.3,35,2019,3.94,2.33,,,94371.02,0.171
E101207,Mktg,Marketing,30022,3.4,39,2023,5.86,2.65,4.0,4260.77,82366.44,0.101
E101208,Eng,Engineering,85041,4.8,34,2022,5.32,4.47,3.5,3906.85,112924.37,0.175
E101209,engineering,Engineering,68776,5.5,35,2021,5.95,4.03,4.0,10961.6,113395.44,0.207
E101210,sales,Sales,45971,7.1,36,2019,3.85,1.99,4.0,10778.21,104240.72,0.243
E101211,sales,Sales,71424,4.3,42,2022,5.25,4.26,3.5,3317.88,,0.209
E101212,MARKETING,Marketing,78656,3.4,30,2023,6.27,2.74,,,,0.161
E101213, engineerING,Engineering,45626,1.4,34,2025,6.01,1.68,3.0,9282.76,115599.12,0.155
E101214,ENG.,Engineering,61841,1.1,32,2025,7.15,2.63,3.0,4890.38,92838.84,0.17
E101215,Marketing ,Marketing,91242,4.2,36,2022,4.02,2.1,2.5,3388.47,77888.69,0.209
E101216, engineerING,Engineering,67231,4.8,37,2022,5.16,4.25,3.5,5933.29,113415.67,0.247
E101217,MKTG.,Marketing,10325,5.3,37,2021,4.69,2.63,3.5,2223.39,84483.63,0.192
E101218,Sales ,Sales,89564,1.9,37,2025,6.42,3.35,3.0,2254.15,82184.18,0.19
E101219,ENG.,Engineering,32975,2.4,33,2024,2.51,1.58,4.0,8130.58,107271.32,0.213
E101220,Engineering,Engineering,94936,4.2,44,2022,3.93,3.73,3.5,4323.33,108844.68,0.178
E101221, engineerING,Engineering,12702,2.7,34,2024,5.56,4.37,3.0,5718.35,115897.23,0.228
E101222,SLS.,Sales,94433,15.6,38,2011,4.48,5.01,3.5,5908.12,117494.21,0.254
E101223,marketing,Marketing,85312,2.4,37,2024,4.6,3.19,3.5,1037.64,73597.1,0.173
E101224,Engineering,Engineering,15202,5.0,38,2021,5.43,1.97,3.0,8189.8,103424.22,0.255
E101225,Sls,Sales,53713,6.5,38,2020,2.0,4.08,3.5,6651.69,103332.14,0.247
E101226,Mktg,Marketing,12435,6.8,37,2020,5.15,2.08,3.5,4996.45,83396.6,0.212
E101227,marketing,Marketing,89539,2.7,23,2024,7.23,4.23,3.0,4743.49,83898.31,0.183
E101228, sales,Sales,60463,5.5,27,2021,5.12,3.44,3.0,0.0,,0.24
E101229,ENGINEERING ,Engineering,42515,5.1,44,2021,3.23,5.02,2.5,2202.33,114509.4,0.234
E101230,Eng,Engineering,78559,5.7,34,2021,6.07,3.47,3.5,1421.23,104789.55,0.234
E101231,MARKETING,Marketing,82957,4.1,40,2022,4.72,4.39,2.5,2398.1,69546.2,0.249
E101232,Engineering,Engineering,59600,6.6,30,2020,4.82,4.3,4.0,9146.63,138864.09,0.204
E101233,SALES,Sales,48463,4.5,30,2022,4.38,3.01,3.0,3208.09,71368.62,0.296
E101234,engineering,Engineering,29107,1.3,36,2025,4.88,3.51,3.0,7019.27,101819.86,0.194
E101235,Eng,Engineering,32883,4.4,35,2022,5.77,4.17,4.0,3064.76,113469.04,0.138
E101236,engineering,Engineering,63053,4.7,38,2022,4.89,3.88,3.0,2311.94,107751.79,0.117
E101237,ENG.,Engineering,74650,6.3,37,2020,3.95,4.47,3.0,6243.26,130184.8,0.242
E101238,ENG.,Engineering,27026,4.2,34,2022,3.36,4.29,2.5,3674.26,100480.63,0.268
E101239,Engineering,Engineering,41942,11.1,39,2015,4.28,2.5,4.5,6831.36,144570.53,0.183
E101240,Sls,Sales,19974,3.5,29,2023,2.67,0.86,4.5,8659.23,80970.04,0.362
E101241,ENG.,Engineering,91586,2.6,41,2024,4.3,3.54,2.5,7065.56,106916.96,0.187
E101242,ENGINEERING ,Engineering,65558,8.9,48,2018,4.51,3.03,3.0,6019.05,,0.079
E101243, engineerING,Engineering,26939,3.4,29,2023,3.45,3.86,3.5,953.65,94526.52,0.138
E101244,engineering,Engineering,35166,3.9,29,2023,2.9,2.79,3.0,4631.04,105793.19,0.189
E101245, engineerING,Engineering,95714,4.7,34,2022,6.28,1.36,3.5,6212.86,107240.06,0.185
E101246,Marketing ,Marketing,18225,4.5,37,2022,5.28,2.29,3.5,3907.89,91749.94,0.236
E101247,engineering,Engineering,98588,5.6,36,2021,4.05,3.46,3.5,9083.42,114306.18,0.214
E101248,Sls,Sales,30471,6.0,39,2020,5.8,4.64,3.0,2954.65,81112.29,0.158
E101249, sales,Sales,90942,2.4,33,2024,6.8,3.75,3.5,8312.3,61018.8,0.372
E101250,ENGINEERING ,Engineering,39784,1.5,32,2025,2.37,2.12,3.0,5738.48,94517.05,0.194
E101251, engineerING,Engineering,91221,1.7,45,2025,3.73,3.93,3.0,3952.75,81563.62,0.229
E101252,Eng,Engineering,59742,8.3,37,2018,5.58,1.68,2.5,6032.65,124386.04,0.252
E101253,Mktg,Marketing,29365,3.2,42,2023,3.49,2.21,,,68440.17,0.21
E101254,engineering,Engineering,93966,6.5,45,2020,6.05,3.27,3.0,6814.57,,0.171
E101255,Sales ,Sales,89584,6.1,40,2020,6.27,3.66,4.0,5681.34,97848.79,0.216
E101256, sales,Sales,19689,3.9,25,2023,3.45,3.0,3.0,1920.41,89255.33,0.238
E101257,SLS.,Sales,80839,1.9,33,2025,5.65,2.99,3.5,666.1,69427.44,0.253
E101258,Marketing ,Marketing,47849,6.2,35,2020,4.3,3.15,3.5,0.0,104266.01,0.124
E101259,Sls,Sales,47481,3.8,35,2023,4.94,2.88,2.0,2134.7,84955.71,0.376
E101260, engineerING,Engineering,67115,1.4,27,2025,6.82,2.74,2.5,1993.89,98768.81,0.234
E101261,ENGINEERING ,Engineering,71199,2.7,37,2024,3.09,1.56,3.5,4156.13,,0.294
E101262,ENGINEERING ,Engineering,72827,1.0,37,2025,6.97,2.1,3.5,6836.42,85285.59,0.163
E101263,Sls,Sales,71969,2.8,40,2024,2.0,2.94,3.0,2308.61,64719.87,0.266
E101264, mArketing,Marketing,78067,4.1,33,2022,3.98,2.9,3.0,8574.18,95910.42,0.204
E101265,SALES,Sales,37103,3.6,29,2023,6.43,2.23,3.0,1871.8,82613.83,0.25
E101266, engineerING,Engineering,70096,3.3,36,2023,6.87,3.87,3.5,3057.36,109694.81,0.219
E101267,SALES,Sales,49499,4.1,44,2022,3.24,0.5,,,,0.348
E101268,Mktg,Marketing,52588,5.4,37,2021,7.21,3.58,4.0,7858.61,100862.28,0.224
E101269,Mktg,Marketing,89672,6.8,40,2020,4.66,3.72,3.0,6206.04,83183.12,0.235
E101270,sales,Sales,82552,7.5,37,2019,3.5,1.97,3.5,2716.8,84055.83,0.293
E101271,ENGINEERING ,Engineering,32544,2.2,31,2024,5.28,4.33,3.5,1644.93,86097.73,0.158
E101272,ENG.,Engineering,83923,7.9,42,2019,2.6,2.31,4.0,12247.63,140365.71,0.256
E101273, mArketing,Marketing,31310,3.8,34,2023,2.86,2.64,4.0,655.02,71350.4,0.238
E101274,Engineering,Engineering,68958,3.0,36,2023,3.51,2.53,3.5,7390.16,97292.19,0.155
E101275,engineering,Engineering,70881,1.7,35,2025,4.21,3.08,4.0,6430.29,130962.47,0.16
E101276,ENG.,Engineering,22676,0.3,33,2026,4.34,2.73,2.5,3867.74,,0.226
E101277,ENG.,Engineering,74544,5.2,39,2021,4.18,2.53,3.0,6884.2,104797.48,0.224
E101278,SALES,Sales,20092,5.0,32,2021,3.59,3.74,2.0,2588.84,69909.83,0.315
E101279,Mktg,Marketing,48265,2.5,29,2024,5.4,1.11,,,68173.73,0.18
E101280,ENGINEERING ,Engineering,83869,2.6,33,2024,2.35,2.15,4.0,9508.83,100309.83,0.204
E101281,ENG.,Engineering,15319,3.5,34,2023,4.63,5.6,2.0,2882.66,107995.26,0.216
E101282,Engineering,Engineering,90666,3.0,31,2023,3.19,1.14,3.5,15370.33,123281.21,0.163
E101283,Marketing ,Marketing,63480,2.1,34,2024,4.34,3.0,3.5,0.0,60615.78,0.212
E101284,Sls,Sales,46181,1.5,37,2025,2.5,3.19,3.5,0.0,64199.14,0.249
E101285,Sls,Sales,80631,8.0,45,2018,4.96,4.21,2.5,5071.73,86202.68,0.313
E101286,engineering,Engineering,20281,2.7,41,2024,4.77,4.24,4.0,7646.9,128771.31,0.164
E101287, engineerING,Engineering,65862,5.0,29,2021,6.1,2.4,3.5,7916.03,118690.19,0.211
E101288,marketing,Marketing,21089,5.7,31,2021,6.82,3.83,3.5,1596.05,86840.03,0.166
E101289,MKTG.,Marketing,37851,5.2,35,2021,5.18,2.07,3.5,3898.62,75265.72,0.14
E101290,MKTG.,Marketing,63850,5.9,37,2021,4.02,3.92,,,61020.49,0.22
E101291,Sls,Sales,66817,5.1,35,2021,7.42,2.42,4.0,3118.0,74621.22,0.227
E101292,MARKETING,Marketing,75369,2.3,31,2024,4.43,3.67,3.0,3306.69,68177.84,0.186
E101293,ENG.,Engineering,88965,3.1,33,2023,6.13,2.04,3.5,1561.32,99302.76,0.231
E101294, engineerING,Engineering,23249,7.9,41,2019,4.06,2.74,4.5,9977.17,128430.12,0.151
E101295,ENG.,Engineering,24777,2.6,27,2024,4.52,2.36,3.5,8224.43,92216.12,0.176
E101296, engineerING,Engineering,32544,3.9,47,2023,5.28,4.33,3.0,440.14,88352.02,0.163
E101297,Eng,Engineering,70047,5.4,37,2021,4.47,3.71,4.0,4539.97,,0.185
E101298,sales,Sales,66361,9.7,46,2017,5.47,2.01,,,85135.06,0.257
E101299,Eng,Engineering,31739,7.4,35,2019,4.89,4.21,4.5,5248.64,121967.65,0.217
E101300, engineerING,Engineering,63080,1.9,36,2025,5.99,2.83,4.0,8235.04,,0.155
E101301,MARKETING,Marketing,35476,4.9,36,2022,6.05,3.38,2.0,1901.75,88169.17,0.281
E101302,Sls,Sales,94396,4.5,40,2022,5.09,2.88,3.0,1889.31,,0.324
E101303,Eng,Engineering,22973,3.1,33,2023,4.71,4.39,3.0,8154.93,112215.42,0.19
E101304,SLS.,Sales,51775,3.9,43,2023,5.18,3.17,3.5,6105.15,75695.66,0.228
E101305,SALES,Sales,41543,2.3,26,2024,5.58,2.54,4.0,5251.23,75865.68,0.258
E101306,MKTG.,Marketing,84742,3.4,39,2023,3.49,1.93,2.5,0.0,92009.41,0.255
E101307,SALES,Sales,70183,2.7,34,2024,3.1,2.23,4.5,7064.62,75485.47,0.361
E101308,ENGINEERING ,Engineering,93162,4.1,30,2022,3.94,3.19,3.5,3045.16,114446.16,0.176
E101309,Sls,Sales,93589,3.0,44,2023,5.1,2.68,3.0,2940.95,87360.18,0.315
E101310,Eng,Engineering,45761,10.2,50,2016,3.29,5.17,4.0,8242.89,137075.92,0.214
E101311,Sales ,Sales,12289,4.2,25,2022,3.13,3.03,4.0,9606.04,81047.44,0.292
E101312,MARKETING,Marketing,37337,3.7,36,2023,3.61,3.47,,,97942.49,0.166
E101313,ENG.,Engineering,85127,3.3,38,2023,6.34,3.75,3.0,451.26,100204.76,0.17
E101314,engineering,Engineering,80791,3.0,36,2023,5.27,2.14,3.5,9032.67,107171.31,0.216
E101315,SALES,Sales,30681,1.4,40,2025,3.34,3.61,2.5,3910.97,69888.03,0.311
E101316, mArketing,Marketing,91500,6.5,44,2020,5.33,2.8,3.0,5425.81,,0.218
E101317,ENG.,Engineering,87559,9.0,41,2017,4.1,4.35,3.5,10691.18,139402.62,0.238
E101318,SALES,Sales,67180,2.6,45,2024,8.38,3.21,3.0,6895.89,64696.64,0.236
E101319,sales,Sales,48652,7.8,43,2019,3.86,3.72,4.0,2713.53,82381.1,0.308
E101320,marketing,Marketing,53746,15.5,45,2011,6.59,3.44,3.0,1366.4,121096.82,0.222
E101321,MARKETING,Marketing,55558,12.1,40,2014,6.43,3.9,3.5,6894.77,95771.99,0.215
